,Unnamed: 0,Unnamed: 0.1,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,ranks,readability,solutions
2546,2546,2546,5.0,True,"05 22, 2017",A12FBA7DCFE5W7,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Julia,The shoe fit has expected. It is comfortable.,It is comfortable.,1495411200,,,"[('The shoe fit', 0.1581302288312871), ('It', 0.0)]",75.87500000000001,undec
2547,2547,2547,5.0,True,"05 22, 2017",A2ZE58RF22658T,B010RRWKT4,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Dcf42,"They fit great, look great, are quite comfortable and are just what I was looking for!",Perfect cross trainers,1495411200,,,"[('I', 0.0), ('They', 0.0), ('just what', 0.0)]",84.845,undec
2548,2548,2548,5.0,False,"05 19, 2017",AT7UEQ7UJB0RU,B010RRWKT4,"{'Size:': ' 7.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",J.T.,"Super comfy, true Size , I use them for boot Camp,  cross fit and they are great , absolutely recommended it.",Great training shoes,1495152000,2.0,"['https://images-na.ssl-images-amazon.com/images/I/714tarywrwL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/718Y-qb+NUL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81mJY5XtKRL._SY88.jpg']","[('boot Camp', 0.20122315003292307), ('fit', 0.1712718259245785), ('I', 0.0), ('it', 0.0), ('them', 0.0), ('they', 0.0)]",72.32500000000003,undec
2549,2549,2549,5.0,False,"05 19, 2017",AT7UEQ7UJB0RU,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",J.T.,"Love them absolutely comfortable. I'm very picky with sneakers and this ones for the price are great I use them for cross fit , boot camp & they work great . The sole is very flexible , true size . I have a wide feet and they fit perfectly. Very nice looking Great sneakers.",Amazing training Sneakers.,1495152000,4.0,"['https://images-na.ssl-images-amazon.com/images/I/71v+pR+F9YL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71wI75LkECL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71dpEwMzFpL._SY88.jpg']","[('cross fit , boot camp', 0.14574821205089644), ('Very nice looking Great sneakers', 0.1320409351056261), ('sneakers', 0.12224242790967792), ('very flexible , true size', 0.047114847876349654), ('the price', 0.04471786695831079), ('a wide feet', 0.04314213490126906), ('this ones', 0.03947398721769083), ('The sole', 0.022590881119108962), ('I', 0.0), ('them', 0.0), ('they', 0.0)]",82.93697959183675,undec
2550,2550,2550,4.0,True,"05 18, 2017",A10WPKF2VH1JWY,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. Mitchell,Wife happy with fit.,HIIT shoes,1495065600,,,"[('fit', 0.3608563763907034), ('Wife', 0.22224963089524252)]",97.025,undec
2551,2551,2551,4.0,True,"05 15, 2017",A2ABEGA0S52R5E,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Grey'}",Katie Yockey,They run big. Order a full size smaller.,Four Stars,1494806400,,,"[('a full size', 0.1371180636714719), ('They', 0.0)]",107.6,undec
2552,2552,2552,3.0,True,"05 10, 2017",ADD8OMIBXZ89G,B010RRWKT4,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Gwen F.,"Super light and very comfortable. I'm a runner and they lack a bit in arch support, so the soles of my feet are a sore. I'm going to add an insert to try fix the problem.",Lack support but overall good shoe,1494374400,,,"[('arch support', 0.16088709356961922), ('Super light', 0.1175499995958787), ('the problem', 0.08003586344973337), ('my feet', 0.06876168754576509), ('the soles', 0.06136636971195816), ('an insert', 0.04745823999110468), ('a runner', 0.036980458845028534), ('I', 0.0), ('they', 0.0)]",84.20500000000001,undec
2553,2553,2553,5.0,True,"05 7, 2017",A1P2JWDZ4SFW78,B010RRWKT4,"{'Size:': ' 6.5 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",ND,"Just because they are white, they do need a washing regularly but I have received many compliments on how pretty these white and pink shoes are. Extremely good Nike quality. Highly recommended.",Adorable shoes,1494115200,,,"[('many compliments', 0.2083362061916314), ('these white and pink shoes', 0.1187893528850628), ('Nike', 0.10910346336530989), ('Extremely good Nike quality', 0.10509140053141845), ('a washing', 0.06004734490300179), ('I', 0.0), ('they', 0.0)]",61.17708333333337,undec
2554,2554,2554,5.0,True,"05 6, 2017",AI4KO5XDRKDFR,B010RRWKT4,"{'Size:': ' 9.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Ms. Trainer,Arrived in time. Fit as exoected. They take some breaking in but I wore them 2 days in a row for more than five hours per day.,Wide sneaker for wide feet,1494028800,,,"[('day', 0.2745392500779004), ('more than five hours', 0.10802068162221345), ('time', 0.10508535247269644), ('a row', 0.07867647202984414), ('some breaking', 0.0485368452303984), ('I', 0.0), ('They', 0.0), ('them', 0.0)]",105.98375,undec
2555,2555,2555,5.0,True,"05 5, 2017",A24DSR6Y3A08QM,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Luiza A.,I've been using these to exercise and they are nice a roomy and allow my feet to breath. Also love the colors.,I've been using these to exercise and they are nice a roomy and allow my feet to breath,1493942400,,,"[('breath', 0.2585669211141932), ('my feet', 0.09161355136390636), ('the colors', 0.07079723126842878), ('I', 0.0), ('these', 0.0), ('they', 0.0)]",87.99727272727276,undec
2556,2556,2556,5.0,True,"05 3, 2017",A1E4Y7BABMEA03,B010RRWKT4,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",KV,Comfortable from the start and very light.,Five Stars,1493769600,,,"[('the start', 0.12254003073616891)]",66.7871428571429,undec
2557,2557,2557,5.0,True,"05 3, 2017",AJDX5KE665V0K,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Msmatt,As expected.,Five Stars,1493769600,,,[],77.90500000000002,undec
2558,2558,2558,4.0,True,"05 2, 2017",A1SR58S4CXKU5G,B010RRWKT4,"{'Size:': ' 6.5 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Leslie Marks,"Lightweight, comfortable, supportive. Very happy I bought these shoes for working out.",Great training shoes,1493683200,,,"[('these shoes', 0.08813371265126334), ('I', 0.0)]",52.69500000000002,undec
2559,2559,2559,5.0,True,"05 1, 2017",A3D71DQPAAI6O4,B010RRWKT4,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Pink Blast/Stealth/Hyper Pink/White'}",Deanna S. Beres,"I love these and have them in a light blue too. Very light weight, airy, and comfortable.",Five Stars,1493596800,,,"[('a light blue', 0.13759274478855918), ('Very light weight', 0.1226948727480182), ('I', 0.0), ('them', 0.0), ('these', 0.0)]",88.72514705882354,undec
2560,2560,2560,5.0,True,"04 28, 2017",AASAT3YLO3WTB,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Rerch,good quality,Five Stars,1493337600,,,"[('good quality', 0.4714045207910316)]",35.60500000000002,undec
2561,2561,2561,4.0,True,"04 27, 2017",A1RNS06YMZXM0K,B010RRWKT4,"{'Size:': ' 7.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Amazon Customer,Very comfortable sneakers and I also like the way it fits.,Four Stars,1493251200,,,"[('Very comfortable sneakers', 0.1500513316982913), ('the way', 0.09801311943624558), ('I', 0.0), ('it', 0.0)]",70.50704545454548,undec
2562,2562,2562,4.0,True,"04 27, 2017",A21SV1XYXF2GK,B010RRWKT4,"{'Size:': ' 7 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Morgan Slimskey,"Purchased to wear for weightlifting and Zumba. Zumba trial was last night, and they were great! Super comfortable, good ventilation! Not too much padding, very minimalist, which is just what I wanted",and they were great! Super comfortable,1493251200,,,"[('last night', 0.20026438347779063), ('Zumba trial', 0.18747763994614422), ('Zumba', 0.1582509381651785), ('weightlifting', 0.11634830935329019), ('Super comfortable, good ventilation', 0.07315816718736158), ('very minimalist', 0.05373898217990395), ('Not too much padding', 0.047177999805751596), ('I', 0.0), ('just what', 0.0), ('they', 0.0), ('which', 0.0)]",63.88375000000002,undec
2563,2563,2563,5.0,True,"04 26, 2017",A17DW041T4X7TJ,B010RRWKT4,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Anne M. Guss,Comfortable and lightweight.,Five Stars,1493164800,,,[],6.390000000000015,undec
2564,2564,2564,5.0,True,"04 25, 2017",A14TS9PCRLLWEG,B010RRWKT4,"{'Size:': ' 9 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Lynda J. Ottey,"I love these shoes my second pair of 40 plus $ shoes and they both have certainly out done the $100 K-swiss that I'm looking to return . The shoes are extremely comfortable, all my clients love them, just wish they came in more colors.",I love these shoes my second pair of 40 plus $ ...,1493078400,,,"[('more colors', 0.21089404085283198), ('second', 0.09835052432335893), ('my second pair', 0.07430725708854323), ('The shoes', 0.05829687592688111), ('these shoes', 0.05829687592688111), ('40 plus $ shoes', 0.03469478528758202), ('all my clients', 0.03364997125298603), ('100', 0.0), ('40 plus $', 0.0), ('I', 0.0), ('both', 0.0), ('them', 0.0), ('they', 0.0)]",86.01608695652176,undec
2565,2565,2565,4.0,True,"04 24, 2017",A2ZMHBMNYFXOX7,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Juliana,"They fit as expected and perfect for training, the shoelaces are a little bit too long. Other than that these shoes are as I expected them !",They fit as expected and perfect for training,1492992000,,,"[('training', 0.1667007519974621), ('the shoelaces', 0.08359365786725466), ('these shoes', 0.05584806943383071), ('I', 0.0), ('They', 0.0), ('them', 0.0)]",83.0092307692308,undec
2566,2566,2566,5.0,True,"04 24, 2017",A1K0VEMIB5QF7I,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Grey'}",Amazon Customer,Extremely well fitting and light weight,Five Stars,1492992000,,,"[('light weight', 0.4222743726977399)]",73.84500000000001,undec
2567,2567,2567,5.0,True,"04 20, 2017",A135KOM855ZA5,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Perfect,Five Stars,1492646400,,,[],36.62000000000003,undec
2568,2568,2568,5.0,True,"04 19, 2017",A2IAB9QOQH3IA6,B010RRWKT4,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Love them,Five Stars,1492560000,,,"[('them', 0.0)]",120.205,undec
2569,2569,2569,5.0,False,"04 18, 2017",A3S1CGGMXE41RR,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",AA - Amazon Addicted!!,"I love these shoes and have worn them for a long time. That are comfy, thinner on the top & sole and are very cute!",Very Good For Everyday,1492473600,,,"[('a long time', 0.13916408556291124), ('the top', 0.06518637719836425), ('these shoes', 0.0575423021356044), ('I', 0.0), ('That', 0.0), ('them', 0.0)]",99.48,undec
2570,2570,2570,5.0,True,"04 17, 2017",A3B4FM5VE99X4P,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Candace,Fast shipping and turned out as expected. Couldn't be happier.,Great shoes,1492387200,,,"[('Fast shipping', 0.244393376394371)]",91.78000000000004,undec
2571,2571,2571,5.0,True,"04 15, 2017",AKJVCU7H1KDWI,B010RRWKT4,"{'Size:': ' 6 M US', 'Color:': ' black'}",madison,I have been wearing for a solid week during my work outs & they are great for comfort and they are light weight.,Love these shoes,1492214400,,,"[('light weight', 0.3029955369418653), ('comfort', 0.17743725822400744), ('my work outs', 0.10796674338862759), ('a solid week', 0.08671393803592888), ('I', 0.0), ('they', 0.0)]",84.52318181818181,undec
2572,2572,2572,5.0,True,"04 14, 2017",AFD4WKNPLPS3I,B010RRWKT4,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Love these shoes for circuit training.,Five Stars,1492128000,,,"[('circuit training', 0.39309699602751175), ('these shoes', 0.09555986243471574)]",87.94500000000002,undec
2573,2573,2573,4.0,True,"04 11, 2017",A36GUL3Z65YSIP,B010RRWKT4,"{'Size:': ' 11 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. washington,Super comfortable. I joined Cross Fit and this is the perfect shoe.,Super comfortable. I joined Cross Fit and this is ...,1491868800,,,"[('Cross Fit', 0.23967685826606117), ('the perfect shoe', 0.1879265419994551), ('I', 0.0), ('this', 0.0)]",80.89500000000001,undec
2574,2574,2574,5.0,True,"04 11, 2017",AT72GRKOXVE25,B010RRWKT4,"{'Size:': ' 10 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Cristian Sosa,just do it :),Five Stars,1491868800,,,"[('it', 0.0)]",119.19000000000004,undec
2575,2575,2575,5.0,True,"04 10, 2017",A2AEJ9NTLWD61V,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Karen Mary Rowe,"Love these, comfortable, light weight, great fit.",Sooo comfortable,1491782400,,,"[('great fit', 0.3498759579292246), ('these, comfortable, light weight', 0.09418943399738616)]",78.87285714285717,undec
2576,2576,2576,5.0,True,"04 10, 2017",AWEIW3G1E0MKO,B010RRWKT4,"{'Size:': ' 9.5 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Janie M,I love this show.,So happy.,1491782400,,,"[('this show', 0.18606416643214074), ('I', 0.0)]",118.175,undec
2577,2577,2577,4.0,True,"04 10, 2017",A2IFCGU2IQ6KAV,B010RRWKT4,"{'Size:': ' 11 M US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",JCSurf,"The shoes are true to size. I am used to wearing running shoes so these have been an adjustment. Overall, the shoe is nice and provides well for my HIIT and Grit classes I take.",the shoe is nice and provides well for my HIIT and Grit classes ...,1491782400,,,"[('running shoes', 0.17579576817060918), ('HIIT', 0.13821581560149315), ('my HIIT and Grit classes', 0.09874267660509757), ('an adjustment', 0.06670581590018872), ('The shoes', 0.06601840979908921), ('the shoe', 0.06601840979908921), ('I', 0.0), ('these', 0.0)]",88.63904761904763,undec
2578,2578,2578,5.0,True,"04 8, 2017",A2AGT9INDKDK6B,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Love them!  I ordered an 8.5 because I usually wear that size but these are a bit big. I wish I ordered an 8. They are really comfortable and I enjoy wearing them.,"Look amazing, runs slightly big.",1491609600,,,"[('that size', 0.0780980463167733), ('8', 0.0), ('8.5', 0.0), ('I', 0.0), ('They', 0.0), ('them', 0.0), ('these', 0.0)]",91.2133823529412,undec
2579,2579,2579,4.0,True,"04 5, 2017",A2Q6OH5LUQXPFV,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Very comfortable.,Four Stars,1491350400,,,[],-48.994999999999976,undec
2580,2580,2580,5.0,True,"04 5, 2017",ADLAYE3PNYFJM,B010RRWKT4,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Rosi B.,Very nice shoes.  Comfortable.,Five Stars,1491350400,,,"[('Very nice shoes', 0.21509588120475331)]",68.93750000000003,undec
2581,2581,2581,5.0,True,"04 4, 2017",AZ7LUSY20ZFSC,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Maria Morales,Very comfortable. I love wearing them.,Five Stars,1491264000,,,"[('I', 0.0), ('them', 0.0)]",48.690000000000026,undec
2582,2582,2582,5.0,True,"04 2, 2017",A1L7TD1CZQDK6R,B010RRWKT4,"{'Size:': ' 9.5 M US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",corinnehoffman,Great fit so comfortable love them!!!!!,Five Stars,1491091200,,,"[('them', 0.0)]",73.84500000000001,undec
2583,2583,2583,4.0,True,"03 30, 2017",A3T1O294HJJTUH,B010RRWKT4,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",SmartMonkey,A nice lightweight shoe. Not a lot of cushion so I wouldn't run long distances in them.,Decent little shoe for the price.,1490832000,,,"[('long distances', 0.3040521799154954), ('A nice lightweight shoe', 0.1465176618914155), ('cushion', 0.14435241439079785), ('I', 0.0), ('them', 0.0)]",93.70161764705884,undec
2584,2584,2584,5.0,True,"03 29, 2017",A3EOYFVP68048C,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Judy,I really love these shoes.  They are attractive and very comfortable.  They work well for my daily workout and fit well.,Attractive and fit well,1490745600,,,"[('daily', 0.15593030311722006), ('my daily workout', 0.12141055484931315), ('these shoes', 0.08647221312544862), ('I', 0.0), ('They', 0.0)]",85.0272463768116,undec
2585,2585,2585,2.0,True,"03 26, 2017",A2JX7ESVMGXMJY,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Marlex,Comfortable shoe.  First time I've ever bought nikes that feel so large.  It feels about 1/2 size too big.  I bought 7.5.  I normally wear exactly that size and on occasion an 8.,Runs large,1490486400,,,"[('Comfortable shoe', 0.16585058642248235), ('occasion', 0.16004837388812762), ('nikes', 0.15148888796401333), ('First', 0.10420069798453745), ('exactly that size', 0.05181665835927664), ('7.5', 0.0), ('8', 0.0), ('I', 0.0), ('It', 0.0), ('about 1/2', 0.0), ('that', 0.0)]",103.2915675675676,undec
2586,2586,2586,1.0,True,"03 25, 2017",A2K5ZBX75J80TX,B010RRWKT4,"{'Size:': ' 9 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Marjorie A. Dunbar,Ordered 9(m) received 9 Wide for the second time. Returned them for the second time.,One Star,1490400000,,,"[('second', 0.2350126860565481), ('the second time', 0.19478352024591503), ('9', 0.0), ('9(m', 0.0), ('them', 0.0)]",92.0625,undec
2587,2587,2587,5.0,True,"03 24, 2017",AY9TXNLYCD9L5,B010RRWKT4,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Nice shoes,Five Stars,1490313600,,,"[('Nice shoes', 0.4714045207910316)]",120.205,undec
2588,2588,2588,5.0,True,"03 24, 2017",A9MOCNHJD03PI,B010RRWKT4,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Anna Smith,"This is my second pair of these shoes.  I love the fit and they provide support for walking.  I like the way the shoes fit around my ankle, as many shoes are uncomfortable because they come up too high in the back.  Try them!",I love the fit and they provide support for walking,1490313600,,,"[('many shoes', 0.2015365433585516), ('support', 0.10880150023575891), ('the back', 0.0890613175549099), ('the shoes', 0.07856151126020224), ('these shoes', 0.07856151126020224), ('second', 0.07102101731186694), ('my ankle', 0.05560136839257358), ('my second pair', 0.05529848119857712), ('the fit', 0.037160926942576035), ('the way', 0.037160926942576035), ('I', 0.0), ('This', 0.0), ('them', 0.0), ('they', 0.0)]",94.10875,undec
2589,2589,2589,5.0,True,"03 23, 2017",AEUUYBIO73RLA,B010RRWKT4,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Rage Green/Hyper Turquoise'}",L. Jones,"There is about a 1/2 inch of extra space from the tip of my big toe to the front of the shoe. That's okay, though. I usually wear socks, so it doesn't feel too big, even if it does make your foot look a bit long.

The colors are vibrant, and the sole has plenty of grip, even on a slippery floor. I wore them for most of the day and they are comfortable.

Overall, I'm very pleased with this shoe.",Good Shoes!,1490227200,3.0,['https://images-na.ssl-images-amazon.com/images/I/81liejjyHVL._SY88.jpg'],"[('extra space', 0.10913359148302137), ('grip', 0.09905327744663424), ('plenty', 0.09303168159552067), ('a slippery floor', 0.09079575261032583), ('my big toe', 0.07571517779878692), ('the shoe', 0.06996819510142671), ('this shoe', 0.06996819510142671), ('socks', 0.06377973356629972), ('the front', 0.05079115937078088), ('your foot', 0.04418461844049438), ('the tip', 0.042969493129869925), ('the sole', 0.03538181978944968), ('the day', 0.03516559299203956), ('1/2 inch', 0.031232857112898145), ('The colors', 0.027570392086105306), ('about a 1/2 inch', 0.018587913232415022), ('I', 0.0), ('That', 0.0), ('it', 0.0), ('them', 0.0), ('they', 0.0)]",94.910843373494,undec
2590,2590,2590,5.0,True,"03 21, 2017",A3A2DRPMDCRFBC,B010RRWKT4,"{'Size:': ' 9 M US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",Michael Carpenter,Got them for my girlfriend. She loves them. Says it's like wearing slippers because they are incredibly light.,Great shoes,1490054400,,,"[('slippers', 0.2007427234119472), ('my girlfriend', 0.09325622179335928), ('She', 0.0), ('it', 0.0), ('them', 0.0), ('they', 0.0)]",83.24500000000002,undec
2591,2591,2591,4.0,True,"03 20, 2017",A140XVPLRQYKYY,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Deambrea,Serves intended purpose,Good shoe,1489968000,,,"[('intended purpose', 0.4222743726977399)]",34.59000000000003,undec
2592,2592,2592,5.0,True,"03 18, 2017",A2KMWD77XBGZ8K,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Bonnie White,They are super comfortable. Loving them.,Five Stars,1489795200,,,"[('They', 0.0), ('them', 0.0)]",48.690000000000026,undec
2593,2593,2593,5.0,True,"03 18, 2017",A25SOIZ0IZE1YY,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",vp22,I have gotten so many compliments on the blue color and look of this shoe.  It is super comfortable.  The grip is wonderful for my indoor gym cross training classes.  I always order a half size larger in Nike brand shoes and thy fit perfectly as I did with this shoe.,Love These Shoes!,1489795200,8.0,,"[('Nike brand shoes', 0.2757979914619885), ('this shoe', 0.13888938503510131), ('my indoor gym cross training classes', 0.08855020038758127), ('Nike', 0.07178957029417407), ('half', 0.05218031515130723), ('the blue color', 0.0490867806973338), ('so many compliments', 0.03942409526969708), ('The grip', 0.021274812435209376), ('I', 0.0), ('It', 0.0)]",83.46583333333336,undec
2594,2594,2594,3.0,True,"03 17, 2017",A1ZR8LQHUOUFJP,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Kindle Customer,"Fit is fine, but not much cushioning in the footbed. The first time wearing them on a long walk I developed a blister on the bottom of my foot.",Not my favorites...,1489708800,,,"[('my foot', 0.09833713327087713), ('a long walk', 0.09046518751256208), ('first', 0.08489031907138184), ('not much cushioning', 0.08482456949855229), ('the footbed', 0.07898829119139843), ('the bottom', 0.07615120191960771), ('a blister', 0.06866956853424104), ('I', 0.0), ('them', 0.0)]",84.17956896551725,undec
2595,2595,2595,4.0,True,"03 15, 2017",A2AAABWQUYH26V,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Grey'}",Beth C,"Perfect for the gym, could use a little more support in the toe area but very comfortable and light. Fit true to size.",Perfect for the gym,1489536000,,,"[('light', 0.2243393928253825), ('a little more support', 0.11925388540869242), ('the toe area', 0.10930352994542096), ('the gym', 0.045197231450396225)]",77.45815217391308,undec
2596,2596,2596,3.0,True,"03 15, 2017",A3LBTMJ453T4W6,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",MSM,"Meh, felt very comfortable but provided no support. Seem like a good option for walking around in the summer but not for aerobics or lateral movements",Meh,1489536000,2.0,,"[('lateral movements', 0.258333588477776), ('aerobics', 0.1494633252204299), ('Meh', 0.09006872740368112), ('no support', 0.08380748560796064), ('a good option', 0.0770901631922735), ('the summer', 0.06483748952787106)]",53.72461538461542,undec
2597,2597,2597,5.0,True,"03 15, 2017",A2NBGWZH3VC2EW,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Grey'}",Kathy,Love these! Super light and comfortable!,Five Stars,1489536000,,,"[('Super light', 0.2981732189791563), ('these', 0.0)]",62.79000000000002,undec
2598,2598,2598,5.0,True,"03 14, 2017",A3B5TYITM5FKRO,B010RRWKT4,"{'Size:': ' 9.5 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Jonika R.,Loved the products and services!!,Five Stars,1489449600,,,"[('services', 0.3608563763907034), ('the products', 0.12254003073616891)]",66.40000000000003,undec
2599,2599,2599,5.0,True,"03 13, 2017",A2O3GSYI4B5Z9H,B010RRWKT4,"{'Size:': ' 9 M US', 'Color:': ' Grey'}",Letitia C,It's hard to find a lightweight athletic shoe with a wide toe box. This shoe has that. I am happy with the support for walking and everyday wear. I wouldn't run in them. Now I just have to stock up on as many pair as I can afford before Nike discontinues them :). Don't you hate when that happens?,Hurry before they're gone!,1489363200,,,"[('everyday wear', 0.1648543331501775), ('Nike', 0.12528637055868638), ('a wide toe box', 0.1178447247776307), ('walking', 0.08866391510010667), ('a lightweight athletic shoe', 0.0878508098203538), ('as many pair', 0.07070284735692615), ('This shoe', 0.049734510659238756), ('the support', 0.03614983588802352), ('I', 0.0), ('It', 0.0), ('that', 0.0), ('them', 0.0), ('you', 0.0)]",89.08540229885058,undec
2600,2600,2600,5.0,True,"03 12, 2017",AG1CF6PFNBOQH,B010RRWKT4,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",anat,"The shoes are amazing,very comfortable and fit as expected highly recommended. :)",Amazing,1489276800,,,"[('The shoes', 0.0629554224898356)]",38.595,undec
2601,2601,2601,5.0,True,"03 8, 2017",A1LLDHUO4OLXYI,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",mommyof2,Super comfy!!,Five Stars,1488931200,,,[],35.60500000000002,undec
2602,2602,2602,4.0,True,"03 8, 2017",A37K0VP2H8FKOU,B010RRWKT4,"{'Size:': ' 9.5 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Amazon Customer,"I needed a wide size, that option was not available. So I went up a half size bigger hoping that would work. It's not quite comfortable but I am  able to wear them. I like the shoes.",Not quite wide enough,1488931200,,,"[('a wide size', 0.08715746669234782), ('that option', 0.06075414745660183), ('the shoes', 0.05789980658336372), ('I', 0.0), ('It', 0.0), ('that', 0.0), ('them', 0.0)]",92.55565789473684,undec
2603,2603,2603,4.0,True,"03 8, 2017",A37K0VP2H8FKOU,B010RRWKT4,"{'Size:': ' 9.5 M US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Amazon Customer,"I needed a wide size, that option was not available. So I went up a half size bigger hoping that would work. It's not quite comfortable but I am  able to wear them. I like the shoes.",Not quite wide enough,1488931200,,,"[('a wide size', 0.08715746669234782), ('that option', 0.06075414745660183), ('the shoes', 0.05789980658336372), ('I', 0.0), ('It', 0.0), ('that', 0.0), ('them', 0.0)]",92.55565789473684,undec
2604,2604,2604,5.0,True,"03 6, 2017",AZYHPRWLMSY9O,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Dj Tab,Look great,Five Stars,1488758400,,,[],120.205,undec
